"ANO_ZAFRA","LOTE","TCH_ANTERIOR","RENDIMIENTO_BASCULA_ANTERIOR","REGION","TCH","RENDIMIENTO_BASCULA","AREA","TM","VARIEDAD","TAH","DIF","CATEGORIA","FINCA","CONDICION","UP"
"2020/2021","1390103",111.365797318957,123.476627732398,"REGION PRODUC. ORIENTAL CENTRO",76.9742877339183,125.229921518304,30.05,2313.07734640424,"CP 722086",9639.48401184597,-30.8815726309038,"Muy baja, >10% reducción","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390103",111.365797318957,123.476627732398,"REGION PRODUC. ORIENTAL CENTRO",76.9742877339183,125.229921518304,30.05,2313.07734640424,"CP 722086",9639.48401184597,-30.8815726309038,"Muy baja, >10% reducción","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390104",106.123448985019,120.907230170863,"REGION PRODUC. ORIENTAL CENTRO",100.634079881633,116.674435423545,23.63,2377.98330760299,"CP 722086",11741.4244545574,-5.17262598972003,"Baja, 2 a 10% reducción","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390104",106.123448985019,120.907230170863,"REGION PRODUC. ORIENTAL CENTRO",100.634079881633,116.674435423545,23.63,2377.98330760299,"CP 722086",11741.4244545574,-5.17262598972003,"Baja, 2 a 10% reducción","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390105",92.6111643817009,129.380024620058,"REGION PRODUC. ORIENTAL CENTRO",93.2268461524364,124.127851726786,18.97,1768.51327151172,"CP 722086",11572.0481361656,0.664802969324385,"Igual, -2 a 2% diferencia","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390105",92.6111643817009,129.380024620058,"REGION PRODUC. ORIENTAL CENTRO",93.2268461524364,124.127851726786,18.97,1768.51327151172,"CP 722086",11572.0481361656,0.664802969324385,"Igual, -2 a 2% diferencia","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390106",110.374604901553,134.301428545371,"REGION PRODUC. ORIENTAL CENTRO",108.293455266054,120.722640198203,22.78,2466.92491096071,"CP 722086",13073.471835904,-1.88553303303337,"Igual, -2 a 2% diferencia","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390106",110.374604901553,134.301428545371,"REGION PRODUC. ORIENTAL CENTRO",108.293455266054,120.722640198203,22.78,2466.92491096071,"CP 722086",13073.471835904,-1.88553303303337,"Igual, -2 a 2% diferencia","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390107",93.1331464331996,111.2933595107,"REGION PRODUC. ORIENTAL CENTRO",97.9417207969652,114.933014528079,23.01,2253.63899553817,"CP 722086",11256.7372192627,5.16311812488219,"Alto, 2 a 10% incremento","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1390107",93.1331464331996,111.2933595107,"REGION PRODUC. ORIENTAL CENTRO",97.9417207969652,114.933014528079,23.01,2253.63899553817,"CP 722086",11256.7372192627,5.16311812488219,"Alto, 2 a 10% incremento","LAS DELICIAS","NO COSECHADO","SI"
"2020/2021","1430104",83.8427569023095,120.243249138126,"REGION PRODUC. ORIENTAL CENTRO",93.7584830339321,NA,10.02,939.46,"CP 881165",NA,11.8265745282876,"Alto, 2 a 10% incremento","MANDELVILLE  I I","NO COSECHADO","SI"
"2020/2021","1430104",83.8427569023095,120.243249138126,"REGION PRODUC. ORIENTAL CENTRO",93.7584830339321,NA,10.02,939.46,"CP 881165",NA,11.8265745282876,"Alto, 2 a 10% incremento","MANDELVILLE  I I","NO COSECHADO","SI"
"2020/2021","1430105",73.0468057507296,115.071437123795,"REGION PRODUC. ORIENTAL CENTRO",58,NA,15.01,870.58,"CP 881165",NA,-20.5988552080929,"Muy baja, >10% reducción","MANDELVILLE  I I","NO COSECHADO","SI"
"2020/2021","1430105",73.0468057507296,115.071437123795,"REGION PRODUC. ORIENTAL CENTRO",58,NA,15.01,870.58,"CP 881165",NA,-20.5988552080929,"Muy baja, >10% reducción","MANDELVILLE  I I","NO COSECHADO","SI"
"2020/2021","2460401",117.405938418787,111.999347266378,"REGION PRODUC. CENTRAL SUR",92.769490434367,127.367063373907,9.28,860.900871230926,"SP 791287",11815.7775673191,-20.983987961956,"Muy baja, >10% reducción","LA PAZ","NO COSECHADO","SI"
"2020/2021","2460402",126.722907415962,104.978010820174,"REGION PRODUC. CENTRAL SUR",97.3919423100429,130.814222816123,6.19,602.856122899165,"SP 791287",12740.2512418409,-23.1457482344859,"Muy baja, >10% reducción","LA PAZ","NO COSECHADO","SI"
"2020/2021","1470101",130.128145775461,110.647883246822,"REGION PRODUC. ORIENTAL CENTRO",132.754230227257,108.467483540773,24.12,3202.03203308144,"VARIAS",14399.517282143,2.01807567159795,"Alto, 2 a 10% incremento","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1470102",129.261525372714,116.314879375883,"REGION PRODUC. ORIENTAL CENTRO",101.018355482188,120.77803091069,25.3,2555.76439369936,"VARIAS",12200.7980609748,-21.8496337630934,"Muy baja, >10% reducción","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1470103",119.50988036383,106.51401489194,"REGION PRODUC. ORIENTAL CENTRO",140.303841387158,124.574362288006,24.83,3483.74438164312,"CG 02-163",17478.2615673627,17.3993656089551,"Alto, 2 a 10% incremento","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1470104",97.7450251152241,98.9831311469289,"REGION PRODUC. ORIENTAL CENTRO",136.278627404067,120.810822911087,36.88,5025.95577866198,"CP 01-1341",16463.9331218788,39.422571372219,"Muy alto, >10% incremento","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1470105",131.632233759763,118.774871329179,"REGION PRODUC. ORIENTAL CENTRO",115.473588185547,140.426857710549,27.58,3184.76156215739,"CP 01-1341",16215.5931374583,-12.2755993062507,"Muy baja, >10% reducción","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1470106",102.015261760066,99.8288437917302,"REGION PRODUC. ORIENTAL CENTRO",144.528166534274,127.055389049505,24.38,3523.59670010559,"CG 02-163",18363.0824276238,41.6730830669191,"Muy alto, >10% incremento","EL HORIZONTE ESTRADA","NO COSECHADO","SI"
"2020/2021","1520101",70.3009331871393,123.999438546908,"REGION PRODUC. ORIENTAL CENTRO",77.4677045093052,109.952460648843,23.51,1821.26573301377,"CP 722086",8517.7647316156,10.1944184767622,"Alto, 2 a 10% incremento","ACACIAS","NO COSECHADO","SI"
"2020/2021","1520101",70.3009331871393,123.999438546908,"REGION PRODUC. ORIENTAL CENTRO",77.4677045093052,109.952460648843,23.51,1821.26573301377,"CP 722086",8517.7647316156,10.1944184767622,"Alto, 2 a 10% incremento","ACACIAS","NO COSECHADO","SI"
"2020/2021","1520102",78.3957610484638,120.599604331641,"REGION PRODUC. ORIENTAL CENTRO",57.3254296307234,119.624577873352,32.79,1879.70083759142,"CP 722086",6857.53032098382,-26.8768759126081,"Muy baja, >10% reducción","ACACIAS","NO COSECHADO","SI"
"2020/2021","1590101",112.528296093742,111.871855481104,"REGION PRODUC. CENTRAL SUR",85.9944215556874,123.963394751519,21.51,1849.74000766284,"SP 716161",10660.1604257362,-23.5797354613371,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590101",112.528296093742,111.871855481104,"REGION PRODUC. CENTRAL SUR",85.9944215556874,123.963394751519,21.51,1849.74000766284,"SP 716161",10660.1604257362,-23.5797354613371,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590102",119.936363636364,114.58029254137,"REGION PRODUC. CENTRAL SUR",115.240356435221,126.502304124678,14.34,1652.54671128107,"CP 731547",14578.1706172046,-3.91541569109132,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590102",119.936363636364,114.58029254137,"REGION PRODUC. CENTRAL SUR",115.240356435221,126.502304124678,14.34,1652.54671128107,"CP 731547",14578.1706172046,-3.91541569109132,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590103",106.727629180059,120.340488356569,"REGION PRODUC. CENTRAL SUR",74.8920799407846,123.44426322546,13.51,1011.792,"SP 716161",9244.99762971238,-29.828779561443,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590103",106.727629180059,120.340488356569,"REGION PRODUC. CENTRAL SUR",74.8920799407846,123.44426322546,13.51,1011.792,"SP 716161",9244.99762971238,-29.828779561443,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590104",145.295141242938,123.80396135819,"REGION PRODUC. CENTRAL SUR",120.994721889145,118.901045542982,8.85,1070.80328871893,"CP 731547",14386.3989378017,-16.7248671537903,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590104",145.295141242938,123.80396135819,"REGION PRODUC. CENTRAL SUR",120.994721889145,118.901045542982,8.85,1070.80328871893,"CP 731547",14386.3989378017,-16.7248671537903,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590105",133.875593137255,114.926914399834,"REGION PRODUC. CENTRAL SUR",152.835909662244,142.00145799,2,305.671819324489,"CP 731547",21702.9220052666,14.1626386712256,"Alto, 2 a 10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590105",133.875593137255,114.926914399834,"REGION PRODUC. CENTRAL SUR",152.835909662244,142.00145799,2,305.671819324489,"CP 731547",21702.9220052666,14.1626386712256,"Alto, 2 a 10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","2270101",116.36439862543,123.150861165527,"REGION PRODUC. CENTRAL SUR",131.225567010309,121.316831267539,14.55,1909.332,"CG 02-163",15919.8699709769,12.7712329204029,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270101",116.36439862543,123.150861165527,"REGION PRODUC. CENTRAL SUR",131.225567010309,121.316831267539,14.55,1909.332,"CG 02-163",15919.8699709769,12.7712329204029,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270101",116.36439862543,123.150861165527,"REGION PRODUC. CENTRAL SUR",131.225567010309,121.316831267539,14.55,1909.332,"CG 02-163",15919.8699709769,12.7712329204029,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270102",104.382992327366,118.066027742752,"REGION PRODUC. CENTRAL SUR",117.011764705882,116.160052543255,15.64,1830.064,"CG 02-163",13592.0927364143,12.0984962175737,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270103",117.674399164054,112.665390378537,"REGION PRODUC. CENTRAL SUR",123.324033437827,109.380335968182,19.14,2360.422,"CG 02-163",13489.2242103808,4.80107339736304,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270105",107.998916408669,121.308392638336,"REGION PRODUC. CENTRAL SUR",102.824598930481,121.660536586958,13.09,1345.974,"CG 02-163",12509.6958802211,-4.79108277217133,"Baja, 2 a 10% reducción","MALTA","NO COSECHADO","SI"
"2020/2021","2270106",96.8144288577154,119.164088987543,"REGION PRODUC. CENTRAL SUR",121.87191011236,113.362682692113,15.13,1843.922,"CG 02-163",13815.7266751492,25.8819698161626,"Muy alto, >10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270107",119.88955078125,117.949084460953,"REGION PRODUC. CENTRAL SUR",128.3326171875,107.460932610413,20.48,2628.252,"CG 02-163",13790.7427273039,7.04237054124525,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270109",100.968842921784,117.175789849932,"REGION PRODUC. CENTRAL SUR",107.338788065211,120.012288483264,32.51,3489.584,"CG 02-163",12881.973598726,6.30882256258112,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270110",117.579322481302,117.948240599351,"REGION PRODUC. CENTRAL SUR",131.941781125388,110.547532405599,22.57,2977.926,"CG 02-163",14585.8383246113,12.215122813256,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","1590106",142.953052805281,113.656807210546,"REGION PRODUC. CENTRAL SUR",167.262348389626,123.656099906093,12,2007.14818067551,"CP 731547",20683.0096629954,17.0050902078024,"Alto, 2 a 10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590106",142.953052805281,113.656807210546,"REGION PRODUC. CENTRAL SUR",167.262348389626,123.656099906093,12,2007.14818067551,"CP 731547",20683.0096629954,17.0050902078024,"Alto, 2 a 10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590107",129.9,108.821714755517,"REGION PRODUC. CENTRAL SUR",102.727170900276,126.7331356525,22.46,2307.25225842021,"CP 731547",13018.9364849022,-20.9182672053299,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590107",129.9,108.821714755517,"REGION PRODUC. CENTRAL SUR",102.727170900276,126.7331356525,22.46,2307.25225842021,"CP 731547",13018.9364849022,-20.9182672053299,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590108",131.981577747378,107.339827336837,"REGION PRODUC. CENTRAL SUR",120.779246463447,127.498862782064,22.01,2658.35121466047,"CP 01-1564",15399.2165717641,-8.48779918768136,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590108",131.981577747378,107.339827336837,"REGION PRODUC. CENTRAL SUR",120.779246463447,127.498862782064,22.01,2658.35121466047,"CP 01-1564",15399.2165717641,-8.48779918768136,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590201",111.783187119594,115.62354262486,"REGION PRODUC. CENTRAL SUR",83.8008010680908,124.196664337597,22.47,1883.004,"SP 716161",10407.7799614754,-25.0327323567592,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590201",111.783187119594,115.62354262486,"REGION PRODUC. CENTRAL SUR",83.8008010680908,124.196664337597,22.47,1883.004,"SP 716161",10407.7799614754,-25.0327323567592,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590202",112.358618298275,119.199547583193,"REGION PRODUC. CENTRAL SUR",77.2441867753056,117.206190175759,31.91,2464.862,"SP 83-2847",9053.49684515829,-31.2521033586869,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590202",112.358618298275,119.199547583193,"REGION PRODUC. CENTRAL SUR",77.2441867753056,117.206190175759,31.91,2464.862,"SP 83-2847",9053.49684515829,-31.2521033586869,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590203",111.012777617403,126.801295903181,"REGION PRODUC. CENTRAL SUR",92.0989309210526,120.845886142352,24.32,2239.846,"CP 722086",11129.7769199178,-17.0375402744496,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590203",111.012777617403,126.801295903181,"REGION PRODUC. CENTRAL SUR",92.0989309210526,120.845886142352,24.32,2239.846,"CP 722086",11129.7769199178,-17.0375402744496,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590204",108.134848325459,128.069130920539,"REGION PRODUC. CENTRAL SUR",86.7084245597335,113.918679116583,21.01,1821.744,"CP 722086",9877.7091941247,-19.8145409158364,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590204",108.134848325459,128.069130920539,"REGION PRODUC. CENTRAL SUR",86.7084245597335,113.918679116583,21.01,1821.744,"CP 722086",9877.7091941247,-19.8145409158364,"Muy baja, >10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590301",89.8129593994072,117.135058400288,"REGION PRODUC. CENTRAL SUR",85.2449852320675,116.424520192796,47.4,4040.6123,"PR 67-1355",9924.60650448545,-5.08609692619688,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590301",89.8129593994072,117.135058400288,"REGION PRODUC. CENTRAL SUR",85.2449852320675,116.424520192796,47.4,4040.6123,"PR 67-1355",9924.60650448545,-5.08609692619688,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590302",80.84470613289,125.830601124744,"REGION PRODUC. CENTRAL SUR",74.8383795696137,114.233327160402,38.57,2886.5163,"PR 67-1355",8549.03709753,-7.429461804714,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590302",80.84470613289,125.830601124744,"REGION PRODUC. CENTRAL SUR",74.8383795696137,114.233327160402,38.57,2886.5163,"PR 67-1355",8549.03709753,-7.429461804714,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","2270112",122.565711878686,118.341394298029,"REGION PRODUC. CENTRAL SUR",121.858045492839,113.482503750399,23.74,2892.91,"CG 02-163",13828.7561046574,-0.577377126930169,"Igual, -2 a 2% diferencia","MALTA","NO COSECHADO","SI"
"2020/2021","2270114",122.546748144915,120.411507608232,"REGION PRODUC. CENTRAL SUR",126.10536883457,119.119668765023,22.91,2889.074,"CG 02-163",15021.629765065,2.90388830672765,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270116",87.2696899583526,121.376534199926,"REGION PRODUC. CENTRAL SUR",125.163825929284,122.565223874668,22.06,2761.114,"CG 02-163",15340.7323460326,43.4218753258035,"Muy alto, >10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270118",103.493372036768,130.946104857848,"REGION PRODUC. CENTRAL SUR",116.705466860184,124.648579367108,20.67,2412.302,"CG 02-163",14547.170648497,12.7661265290706,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270120",93.0871393643032,121.693388970483,"REGION PRODUC. CENTRAL SUR",120.438141809291,123.371223265448,20.45,2462.96,"CG 02-163",14858.6008828297,29.3821494910781,"Muy alto, >10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","1590303",106.348678414097,111.023388715155,"REGION PRODUC. CENTRAL SUR",136.928055504436,115.521522836355,38.7,5299.11574802169,"SP 83-2847",15818.1374908934,28.7538853762437,"Muy alto, >10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590303",106.348678414097,111.023388715155,"REGION PRODUC. CENTRAL SUR",136.928055504436,115.521522836355,38.7,5299.11574802169,"SP 83-2847",15818.1374908934,28.7538853762437,"Muy alto, >10% incremento","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590304",132.381805929919,113.44786160108,"REGION PRODUC. CENTRAL SUR",127.035137064146,114.10187425756,41.36,5254.17326897307,"SP 83-2847",14494.9472355851,-4.0388245410429,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1590304",132.381805929919,113.44786160108,"REGION PRODUC. CENTRAL SUR",127.035137064146,114.10187425756,41.36,5254.17326897307,"SP 83-2847",14494.9472355851,-4.0388245410429,"Baja, 2 a 10% reducción","OJO DE AGUA G","NO COSECHADO","SI"
"2020/2021","1680101",104.953821940527,124.717162636236,"REGION PRODUC. ORIENTAL CENTRO",92.5956486769862,114.629685274525,34,3148.25205501753,"CG 02-163",10614.2100656334,-11.7748673035874,"Muy baja, >10% reducción","CAMPO LIBRE I I","NO COSECHADO","SI"
"2020/2021","1680102",122.400956937799,127.869879127297,"REGION PRODUC. ORIENTAL CENTRO",109.847374194536,128.246612264207,10.87,1194.04095749461,"CP 722086",14087.5536065679,-10.2561148681558,"Muy baja, >10% reducción","CAMPO LIBRE I I","NO COSECHADO","SI"
"2020/2021","1690101",106.919546223545,126.098695636081,"REGION PRODUC. ORIENTAL CENTRO",103.659761848208,119.996368991725,31.9,3306.74640295783,"CP 722086",12438.7950323319,-3.04881987482607,"Baja, 2 a 10% reducción","ANABELLA","NO COSECHADO","SI"
"2020/2021","1690102",120.162015689395,118.578784198291,"REGION PRODUC. ORIENTAL CENTRO",121.73709625361,114.563719947094,39.73,4836.61483415594,"CP 722086",13946.654602371,1.31079738899048,"Igual, -2 a 2% diferencia","ANABELLA","NO COSECHADO","SI"
"2020/2021","1690103",110.977483525719,125.231939460226,"REGION PRODUC. ORIENTAL CENTRO",102.399849249011,120.486487351829,29.43,3013.62756339839,"VARIAS",12337.7981413701,-7.72916631752608,"Baja, 2 a 10% reducción","ANABELLA","NO COSECHADO","SI"
"2020/2021","1690104",99.7020974099306,134.721187626834,"REGION PRODUC. ORIENTAL CENTRO",121.963327939501,128.699948947525,13.35,1628.21042799234,"CP 892143",15696.674079284,22.3277454616048,"Muy alto, >10% incremento","ANABELLA","NO COSECHADO","SI"
"2020/2021","1690105",109.510031365933,129.222829813908,"REGION PRODUC. ORIENTAL CENTRO",132.755497602003,121.496820058792,17.83,2367.03052224371,"CP 722086",16129.3708039659,21.2267916885113,"Muy alto, >10% incremento","ANABELLA","NO COSECHADO","SI"
"2020/2021","1690201",114.028298209909,118.031401997856,"REGION PRODUC. ORIENTAL CENTRO",101.299637622879,115.263561178068,13.25,1342.22019850314,"CP 892143",11676.1569784608,-11.1627208218075,"Muy baja, >10% reducción","ANABELLA","NO COSECHADO","SI"
"2020/2021","2270201",105.38315565032,120.280084170207,"REGION PRODUC. CENTRAL SUR",97.8513859275053,127.085000925209,9.38,917.846,"CG 02-163",12435.44347113,-7.14703377056411,"Baja, 2 a 10% reducción","MALTA","NO COSECHADO","SI"
"2020/2021","2270202",108.868580329328,105.268370972732,"REGION PRODUC. CENTRAL SUR",116.761034329024,111.424813661488,44.86,5237.9,"SP 83-2847",13010.0764930341,7.24952412883581,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270203",118.924296911019,109.756723845911,"REGION PRODUC. CENTRAL SUR",127.4227627352,109.734919211419,43.58,5553.084,"SP 83-2847",13982.726574443,7.1461139942996,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270204",116.030411754656,115.087503381672,"REGION PRODUC. CENTRAL SUR",113.066200068283,124.307159697897,58.58,6623.418,"SP 716161",14054.9381883224,-2.55468513947947,"Baja, 2 a 10% reducción","MALTA","NO COSECHADO","SI"
"2020/2021","2270205",119.208997919327,123.534863894042,"REGION PRODUC. CENTRAL SUR",119.208963725555,134.017568863209,50.63,6035.54983342486,"RB 84-5210",15976.0955052014,-2.86838846496583e-05,"Igual, -2 a 2% diferencia","MALTA","NO COSECHADO","SI"
"2020/2021","2270206",100.041492202323,114.871393373663,"REGION PRODUC. CENTRAL SUR",83.9569644572526,126.302064321484,10.41,873.992,"CP 722086",10603.9379251164,-16.0778566882442,"Muy baja, >10% reducción","MALTA","NO COSECHADO","SI"
"2020/2021","2270207",107.539674593242,111.941718483735,"REGION PRODUC. CENTRAL SUR",136.07186836518,108.557967995991,7.85,1068.16416666667,"SP 83-2847",14771.6855311419,26.531783622983,"Muy alto, >10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270208",95.086499321574,118.233204778929,"REGION PRODUC. CENTRAL SUR",123.756341090738,115.480103788756,28.36,3509.72983333333,"CG 02-163",14291.3951136751,30.1513274478697,"Muy alto, >10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270209",109.799337199669,110.034712612618,"REGION PRODUC. CENTRAL SUR",127.97745187901,117.418174549724,10.91,1396.234,"RB 84-5210",15026.8787831585,16.5557599371341,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","2270210",105.829092567259,121.746968962629,"REGION PRODUC. CENTRAL SUR",116.430407801418,119.876221357364,22.56,2626.67,"CG 02-163",13957.237338331,10.0173921716482,"Alto, 2 a 10% incremento","MALTA","NO COSECHADO","SI"
"2020/2021","1740101",71.1898905797822,133.664613823211,"REGION PRODUC. ORIENTAL CENTRO",84.8631068675274,124.115480409901,49.4,4192.23747925585,"MEX 79-431",10532.82527794,19.2066825449347,"Alto, 2 a 10% incremento","VARSOVIA I I","NO COSECHADO","SI"
"2020/2021","2280101",106.668063747178,123.812005785382,"REGION PRODUC. CENTRAL SUR",85.7676130389064,124.096267530492,9.51,815.65,"SP 83-2847",10643.4406531279,-19.5939159051477,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280101",106.668063747178,123.812005785382,"REGION PRODUC. CENTRAL SUR",85.7676130389064,124.096267530492,9.51,815.65,"SP 83-2847",10643.4406531279,-19.5939159051477,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280101",106.668063747178,123.812005785382,"REGION PRODUC. CENTRAL SUR",85.7676130389064,124.096267530492,9.51,815.65,"SP 83-2847",10643.4406531279,-19.5939159051477,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280102",94.7347255113025,107.079704271729,"REGION PRODUC. CENTRAL SUR",84.8218415417559,126.617733044792,18.68,1584.472,"CP 722086",10739.9492887017,-10.4638335267715,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280103",132.102186702997,109.683993705133,"REGION PRODUC. CENTRAL SUR",120.536215839823,112.738972198933,8.53,1028.17392111369,"CP 731547",13589.1290865304,-8.75532127956182,"Baja, 2 a 10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280104",105.844154786151,98.5247456288261,"REGION PRODUC. CENTRAL SUR",89.8310316815597,125.452906041707,24.62,2211.64,"SP 791287",11269.5639771763,-15.1289630843991,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280105",114.4557478917,105.934417440616,"REGION PRODUC. CENTRAL SUR",68.0012367491166,116.99121087022,22.64,1539.548,"SP 83-2847",7955.54702795164,-40.5873116888279,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280106",106.563110419907,108.862490638388,"REGION PRODUC. CENTRAL SUR",62.2392534992224,124.153718477569,32.15,2000.992,"SP 791287",7727.23475719654,-41.5939969713988,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280107",105.38611865064,100.553221268984,"REGION PRODUC. CENTRAL SUR",86.9571039314908,120.782848550892,25.69,2233.928,"SP 791287",10502.9267145815,-17.4871367833956,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280108",100.204399057345,103.402106563697,"REGION PRODUC. CENTRAL SUR",75.177233201581,120.652163789456,12.65,950.992,"SP 83-2847",9070.2958534753,-24.9761149123217,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280109",105.963259668508,109.132677692845,"REGION PRODUC. CENTRAL SUR",77.8951752863589,119.166374705763,28.81,2244.16,"SP 83-2847",9282.48564594535,-26.4885059877891,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","2280110",82.5941138835573,110.467456252028,"REGION PRODUC. CENTRAL SUR",51.408160703076,122.900141698566,15.93,818.932,"SP 791287",6318.07023487069,-37.7580819190673,"Muy baja, >10% reducción","SAN ANTONIO LA PAZ","NO COSECHADO","SI"
"2020/2021","1740102",91.8568480536752,122.073198030141,"REGION PRODUC. ORIENTAL CENTRO",111.6926875848,120.708891585285,29.37,3280.41423436558,"MEX 79-431",13482.3005165427,21.5942958542776,"Muy alto, >10% incremento","VARSOVIA I I","NO COSECHADO","SI"
